"dep"|"slug"|"rec"|"rec_url"
"Presidencia"|"presidencia"|"Auditoría ambiental Concepto AUDITORÍA AMBIENTAL Auditorías iniciadas Planes de acción firmados Inversiones derivadas Certificados dentro del Programa Nacional de Auditoría Ambiental (Industria limpia, calidad ambiental y calidad ambiental turística)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDeTVVYjNNeWR6QVk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Impacto y riesgo ambiental Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQ1hjR2gzRWZJRlE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Vigilancia del cumplimiento de la normatividad ambiental"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDaHhya183ZVBKUEk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Vigilancia del cumplimiento de la normatividad ambiental"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDaGR4Qm9wbTc2Nk0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Manejo de residuos peligrosos"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWTFkM0lNSF84NTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Generación estimada de residuos sólidos urbanos por tipo 1/ (Miles de toneledas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZlJDNUFmZ3lXeGM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Áreas naturales protegidas, conservación y aprovechamiento de la vida silvestre"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDTGp0V3l0cVB2NWs/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario promedio de la categoría más baja de las ramas de jurisdicción federal sujetas a contrato-ley (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDR25VMHM2TkIyR0U/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salarios contractuales de jurisdicción federal"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSHROMXk0RWRCQlU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario asociado a asegurados trabajadores en el IMSS por sector de actividad económica y tamaño de establecimiento (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQnZ3RExnd2Z3R0k/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario asociado a asegurados trabajadores en el IMSS por sector de actividad económica y tamaño de establecimiento (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDU2JqblJDUXFVUTA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario asociado a asegurados trabajadores en el IMSS por sector de actividad económica y tamaño de establecimiento (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQ0FTcENrckVwck0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario mínimo general por área geográfica (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDU0NnQ1BrYnQtU2c/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salario mínimo general por área geográfica (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQ1F4cXZNZE1QTTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Salarios y remuneraciones pagadas por día por persona ocupada (Pesos diarios)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDeHFuTkMzQ0hOZHM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Concepto"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDU1BhUmNlWUZzblU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Seguridad e higiene en el trabajo"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdV91dC1yNVF1dFU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Tasas de la población ocupada y desocupada"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDMHk4b0VEeEJiZzg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Población ocupada por nivel de ingreso y condición de acceso a las instituciones de salud (Miles de personas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNE16MVhjUF90ZzA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Población ocupada por distribución de acuerdo al tipo de unidad económica (Miles de personas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDT3JvN2J6d3BaNDA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Población ocupada por ámbito y tamaño de la unidad económica (Miles de personas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDXy1MNzlRZS1IVWs/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Población de 14 años y más (Miles de personas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDbWtTajQ1VEdEZWM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Asegurados trabajadores eventuales del campo en el IMSS"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDMFJtM2hzSVZYeHM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Trabajadores incorporados al régimen del ISSSTE por tipo de institución (Personas)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDUlZ1aTNZU3lUTTQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Asegurados trabajadores eventuales urbanos en el IMSS"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZTJUcjZwWDBubkU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNUNHMGJZM0JQb00/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Asegurados trabajadores en el IMSS"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdDB0aDBfdXhCc2s/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Asegurados trabajadores permanentes en el IMSS"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdGxEamlkS09qUWc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Servicio Nacional de Empleo"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNXFOS1k1dlpvd1E/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Servicio Nacional de Empleo"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZDdoUEhwWUVDU1k/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Conflictos laborales obrero-patronales en el ámbito de jurisdicción federal Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDcG81VlhtYUhyTzg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDaDlDQ1l1eHk0M0E/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Valor de capitalización del mercado accionario"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDM19pelBUQWNGVjQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Recursos del Sistema de Pensiones (Saldos en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWlcwbTh0eXFnbTQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Índice de precios de las acciones cotizadas en la Bolsa Mexicana de Valores Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDY2xUNHhnNWtPTHc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Destino del crédito bancario otorgado a las empresas"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDOFFTVVEtX2xkbk0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Indicadores financieros del sistema bancario (Porcentajes)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDN3V3eHVXcVEyLUE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cartera vigente de la banca comercial (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDT3h2YmwzVnYwdTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cartera vencida total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDRHJiMUdqeXMydFE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cartera vencida total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZWhyOWZJdmhmZ0U/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cartera vencida total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSVp6OGNrS01TNG8/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Crédito total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDYVQ1S0NUc055aWc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Crédito total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDcEJVR0xfOFdQRE0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Crédito total del sistema bancario (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDeFByZTZOYmtHRVE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Ahorro financiero por tipo de moneda incluyendo al sector público (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDUDNKY0k5OGxOazA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Agregados monetarios por tipo de moneda incluyendo al sector público (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSDFQQnFteDdIOTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Ahorro financiero por sector de origen incluyendo al sector público (Saldos al final del periodo en millones de pesos) Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDUkZueFNvU2tiWDA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Agregados monetarios por tipo de instrumento incluyendo al sector público (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWTE2SjFiUjUyZk0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Agregados monetarios por tipo de instrumento incluyendo al sector público (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDOXVVV3FTUmNyNjQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Base monetaria (Saldos al final del periodo en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDV0pmY1R0V0pKRlU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Fuentes y usos de los activos internacionales netos (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDc3VReHRlWmI1b2s/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Estructura arancelaria"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQkJLNzQyaldDd1E/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Exportaciones totales de México por países de destino (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNU5hTC15MG8wZjQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Exportaciones totales de México por países de destino (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDcWZ0THY2bkJBTUU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Exportaciones totales por sector de origen 1/ (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZU51VXY3NzJ4UGM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Exportaciones e importaciones por zonas geoeconómicas (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDRFRubzE4NkZCdDg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Exportaciones totales (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDOEtHOGNoVjViQkk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Importaciones totales de México por países de origen (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDeGU1el9BT19PRzQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Importaciones totales de México por países de origen (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNF9icVp0dnd5eTQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Importaciones totales por sector de origen 1/ (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdmhkRUcwcDZ5d2M/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Índice de tipo de cambio real del peso mexicano"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdVFuWlFqUTBMSkk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Saldo de la balanza comercial e importaciones (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDMG9kUW5ldnZmZ0U/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cuenta financiera de la balanza de pagos (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDd1d3VmRMakNGU2s/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Tipos de cambio del peso mexicano respecto al dólar de los Estados Unidos de América (Cotizaciones del mes, peso por dólar)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDVlFLV2JFN3o3MDg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cuenta corriente de la balanza de pagos (Millones de dólares) Años"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDTEV3VXROd2Y5Q0E/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Cuenta corriente de la balanza de pagos (Millones de dólares) Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDX0htZzlGWGcwUm8/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Transferencia neta de recursos al exterior (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdldzcTJ1YjN0LTA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Resultados generales de la balanza de pagos (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDYWdKbGNVRVlRTTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Por ciento anual)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDU01nTUJHTm5scmM/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Tasas de interés reales (Por ciento anual)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDa29XZk9fb2txS0E/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Índice Nacional de Precios al Consumidor Base segunda quincena de diciembre de 2010=100"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWVdndG5aSmVyRlk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Deuda interna del Gobierno Federal (Saldos en millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDYzJBNGxhVGxfeDg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Deuda externa total del país y amortizaciones (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWTZtakpzdVdRWVE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Calendario de amortizaciones de la deuda externa total del país 1/ (Millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDN0lUeEhkbFFEbVE/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Servicio de la deuda externa del sector público federal (Flujos anuales en millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDRm9nNW5mN3FNRTA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Deuda externa bruta del sector público federal por deudor directo ante el extranjero (Saldos en millones de dólares)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDV2lZaW9xWkRDU00/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Deuda del sector público federal bruta y neta (Saldos en millones de dólares y millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDaS1vWDVwZnhJc2M/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Saldo histórico de los requerimientos financieros del sector público (Millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDUnJaWmIxa1N3bzQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"Año"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSE5kVUxKMkc0MGs/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZjhReGVSMU5HZjg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZVBYUUN6SlJURVU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"original aprobada para 2015 (Miles de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDamtvQ3ppWVdfRHc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"ejercida en 2014 (Miles de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSm5pWXhraVFVcnc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDcnQ3WHBkTVVxSXc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDWVZtNTZhamVFekk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDNHY4T19HeTZPR2s/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQUg1MmNKRTQ1RFU/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDVG9yYnFYczFhYUk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDOVZ0MnZwMENHNG8/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDM0xfLXRWRVBVT2s/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZ3ZHQXJyeHNoQTA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Miles de pesos) Ramos, Dependencias y Entidades"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDR1VFMVNVZS10LTg/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDX1UySjUtOEVZb2c/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQW5Pbm9TbzRaeDQ/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total Gobierno Federal Poder Legislativo Poder Judicial Órganos Autónomos Instituto Nacional Electoral Tribunal Federal de Justicia Fiscal yAdministrativa Comisión Nacional de los Derechos Humanos Instituto Nacional de Estadística y Geografía Comisión Federal de Competecia Económica Instituto Nacional para la Evaluación de la Educación Instituto Federal de Telecomunicaciones Instituto Nacional de Transparencia, Acceso a la Información y Protección de Datos Personales Ramos Administrativos Presidencia de la Republica Gobernación Relaciones Exteriores Hacienda y Crédito Público Defensa Nacional Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación Comunicaciones y Transportes Economía Educación Pública Salud Marina Trabajo y Previsión Social Desarrollo Agrario, Territorial y Urbano Medio Ambiente y Recursos Naturales Procuraduría General de la República Energía Desarrollo Social Turismo Función Pública Tribunales Agrarios Seguridad Pública Consejería Jurídica del Ejecutivo Federal Consejo Nacional de Ciencia y Tecnología Comisión Reguladora de Energía Comisión Nacional de Hidrocarburos Instituto Nacional de Estadística y Geografía Tribunal Federal de Justicia Fiscal y Administrativa Ramos Generales Aportaciones a Seguridad Social Provisiones Salariales y Económicas Previsiones y Aportaciones a los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos Aportaciones Federales para Entidades Federativas y Municipios Programa de Apoyos para el Fortalecimiento de las Entidades Federativas MENOS: Apoyos Fiscales a Entidades de Control Directo Aportaciones al ISSSTE-FOVISSSTE Entidades de Control Directo Petróleos Mexicanos Comisión Federal de Electricidad Luz y Fuerza del Centro Caminos y Puentes Federales de Ingresos y Servicios Conexos Lotería Nacional para la Asistencia Pública Instituto Mexicano del Seguro Social Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDSWswTDFnVjVUTlk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDcXRNNW14QjZ2aUk/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total Poder Legislativo Poder Judicial Órganos Autónomos Gobiernos de Entidades Federativas y Municipios Aportaciones Federales para Entidades Federativas y Municipios Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos Administración Pública Centralizada Gasto Directo Subsidios y Transferencias Entidades de Control Directo Empresas productivas del Estado"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDbEFkOFNSQUlfejA/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos)"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDQ2lLd2RyTEZEc2M/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total Poder Legislativo Poder Judicial Órganos Autónomos Poder Ejecutivo y Entidades Paraestatales Desarrollo Social Gobiernos de las Entidades Federativas y los Municipios Administración Pública Centralizada Entidades de control directo Desarrollo Económico Gobiernos de las Entidades Federativas y los Municipios Administración Pública Centralizada Entidades de control directo Gobierno Gobiernos de las Entidades Federativas y los Municipios Administración Pública Centralizada Entidades de control directo"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDeGJkdVg0ZDJjVU0/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total Gasto Corriente Servicios Personales Conclusión de la Relación Laboral Pensiones Materiales y Suministros Servicios Generales Subsidios y Transferencias Pagos relativos a PIDIREGAS Otros gastos Gasto de Capital Inversión Física Obras Públicas Bienes Muebles e Inmuebles Subsidios y Transferencias PIDIREGAS Otros Otros de Capital Subsidios y Transferencias Otros"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDZjB0RHpkWGRVMmc/view?usp=drivesdk"
"Presidencia"|"presidencia"|"(Millones de pesos) Concepto Total Poder Legislativo Poder Judicial Órganos Autónomos Desarrollo Social Educación Desarrollo Económico Asuntos Económicos, Comerciales y Laborales en General Comunicaciones Gobierno Justicia Coordinación de la Política de Gobierno Otros Servicios Generales Poder Ejecutivo y Entidades Paraestatales Desarrollo Social Protección Ambiental Vivienda y Servicios a la Comunidad Salud Recreación, Cultura y Otras Manifestaciones Sociales Educación Protección Social Otros Asuntos Sociales Desarrollo Económico Asuntos Económicos, Comerciales y Laborales en General Agropecuaria, Silvicultura, Pesca y Caza Combustibles y Energía Minería, Manufacturas y Construcción Transporte Comunicaciones Turismo Ciencia, Tecnología e Innovación Otras Industrias y Otros Asuntos Económicos Gobierno Justicia Coordinación de la Política de Gobierno Relaciones Exteriores Asuntos Financieros y Hacendarios Seguridad Nacional Asuntos de Orden Público y de Seguridad Interior Otros Servicios Generales Fondos de Estabilización"|"https://drive.google.com/file/d/0Bw1YBQEbBwzDdWRHS2lmdXNWN1E/view?usp=drivesdk"
